,Unnamed: 0,gvkey,gvkeyx,from_date,thru_date,conm,indextype,tic,spii,spmi,indexcat,co_conm,co_tic
1322,12533,17243,31855,1994/10/01,2002/11/14,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TRENWICK GROUP LTD,TWKGQ
1323,12534,10238,31855,1994/10/01,2002/12/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SYNCOR INTL CORP/DE,SCOR.1
1324,12535,4807,31855,1994/10/01,2003/04/23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FLOW INTL CORP,FLOW.1
1325,12536,21487,31855,1994/10/01,2003/04/23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,B/E AEROSPACE INC,BEAV
1326,12537,24382,31855,1994/10/01,2003/04/23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ROYAL APPLIANCE MFG CO,RAM.1
1327,12538,1281,31855,1994/10/01,2003/07/15,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ALLEN TELECOM INC,ALN.2
1328,12539,10033,31855,1994/10/01,2003/08/27,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NAUTICA ENTERPRISES INC,NAUT
1329,12540,3138,31855,1994/10/01,2003/09/04,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,COCA COLA CONSOLIDATED INC,COKE
1330,12541,3708,31855,1994/10/01,2003/09/04,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,WENDY'S CO,WEN
1331,12542,4523,31855,1994/10/01,2003/11/04,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,JO-ANN STORES INC,JAS
1332,12543,9332,31855,1994/10/01,2003/12/09,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SPS TECHNOLOGIES INC,ST.1
1333,12544,1500,31855,1994/10/01,2004/04/29,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AMERICAN MANAGEMENT SYSTEMS,AMSY
1334,12545,5772,31855,1994/10/01,2004/05/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HUFFY CORP,HUFCQ
1335,12546,7835,31855,1994/10/01,2004/06/24,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NEW ENGLAND BUSINESS SVC INC,NEB
1336,12547,10868,31855,1994/10/01,2004/06/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,UNION PLANTERS CORP,UPC.
1337,12548,13075,31855,1994/10/01,2004/06/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PROVIDENT FINANCIAL GRP INC,PFGI.
1338,12549,8627,31855,1994/10/01,2004/07/22,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PLAINS RESOURCES INC,PLX.2
1339,12550,15133,31855,1994/10/01,2004/08/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,APOGENT TECHNOLOGIES INC,AOT
1340,12551,16751,31855,1994/10/01,2004/08/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CHARTER ONE FINANCIAL INC,CF.6
1341,12552,6140,31855,1994/10/01,2004/09/20,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,INTERSTATE BAKERIES CORP,IBCIQ
1342,12553,6044,31855,1994/10/01,2004/09/28,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,INTERMET CORP,INMTQ
1343,12554,21763,31855,1994/10/01,2004/11/14,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,THREE-FIVE SYSTEMS INC,TFSIQ
1344,12555,6171,31855,1994/10/01,2005/02/22,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,IONICS INC,ION.2
1345,12556,20993,31855,1994/10/01,2005/03/13,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,VARCO INTERNATIONAL INC,VRC
1346,12557,9142,31855,1994/10/01,2005/05/15,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,RIGGS NATIONAL CORP,RIGS.1
1347,12558,24926,31855,1994/10/01,2005/05/24,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,USF CORP,USFC.1
1348,12559,24704,31855,1994/10/01,2005/05/25,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,INSURANCE AUTO AUCTIONS INC,0154A
1349,12560,14897,31855,1994/10/01,2005/05/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,VISX INC/DE,EYE.1
1350,12561,10541,31855,1994/10/01,2005/07/04,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,THOMAS INDUSTRIES INC,TII.1
1351,12562,12144,31855,1994/10/01,2005/08/11,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SUNGARD DATA SYSTEMS INC,0139A
1352,12563,5619,31855,1994/10/01,2005/08/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HIBERNIA CORP  -CL A,HIB
1353,12564,25987,31855,1994/10/01,2005/11/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HAGGAR CORP,HGGR
1354,12565,10266,31855,1994/10/01,2005/11/15,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TBC CORP,TBCC
1355,12566,16227,31855,1994/10/01,2005/12/04,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,COMMERCIAL FEDERAL CORP,CFB.2
1356,12567,16531,31855,1994/10/01,2005/12/12,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ZIX CORP,ZIXI
1357,12568,24522,31855,1994/10/01,2005/12/28,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SHOPKO STORES INC,SKO.1
1358,12569,7723,31855,1994/10/01,2006/01/08,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NDCHEALTH CORP,NDC
1359,12570,22974,31855,1994/10/01,2006/01/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,VINTAGE PETROLEUM INC,VPI
1360,12571,5774,31855,1994/10/01,2006/03/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HUGHES SUPPLY INC,HUG
1361,12572,7799,31855,1994/10/01,2006/04/04,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NATURES SUNSHINE PRODS INC,NATR
1362,12573,7809,31855,1994/10/01,2006/06/12,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NELSON (THOMAS) INC,TNM.
1363,12574,8049,31855,1994/10/01,2006/06/29,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,REMINGTON OIL&GAS CP  -CL B,REM.2
1364,12575,13525,31855,1994/10/01,2006/10/10,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FILENET CORP,FILE
1365,12576,7316,31855,1994/10/01,2006/10/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MICHAELS COS INC,MIK
1366,12577,14450,31855,1994/10/01,2006/11/06,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,WOLVERINE TUBE INC,WLVTQ
1367,12578,6039,31855,1994/10/01,2006/11/09,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,INTERMAGNETICS GENERAL CORP,IMGC
1368,12579,13114,31855,1994/10/01,2006/11/09,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FIDELITY NATIONAL FINL INC,FNF.1
1369,12580,13712,31855,1994/10/01,2006/12/19,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ALERIS CORP,6685B
1370,12581,8579,31855,1994/10/01,2007/01/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PIER 1 IMPORTS INC/DE,PIR
1371,12582,20021,31855,1994/10/01,2007/01/03,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AZTAR CORP,AZR.1
1372,12583,12884,31855,1994/10/01,2007/01/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,COMVERSE TECHNOLOGY INC,CMVT
1373,12584,13025,31855,1994/10/01,2007/03/04,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ADVO INC,AD
1374,12585,5330,31855,1994/10/01,2007/04/11,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,GREEN MOUNTAIN POWER CORP,GMP.1
1375,12586,6310,31855,1994/10/01,2007/05/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,KINDER MORGAN INC,KMI
1376,12587,24008,31855,1994/10/01,2007/05/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MEDIMMUNE INC,MEDI
1377,12588,10044,31855,1994/10/01,2007/06/04,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,STEEL TECHNOLOGIES INC,STTX.
1378,12589,8293,31855,1994/10/01,2007/06/17,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PAXAR CORP,PXR.1
1379,12590,28139,31855,1994/10/01,2007/07/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SANMINA CORP,SANM
1380,12591,2803,31855,1994/10/01,2007/07/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CASCADE NATURAL GAS CORP,CGC.2
1381,12592,8675,31855,1994/10/01,2007/07/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,POPE & TALBOT INC,PTBTQ
1382,12593,25080,31855,1994/10/01,2007/08/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BISYS GROUP INC,BSG.Z
1383,12594,14256,31855,1994/10/01,2007/09/26,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MAXIM INTEGRATED PRODUCTS,MXIM
1384,12595,25099,31855,1994/10/01,2007/10/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CATALINA MARKETING CORP,POS
1385,12596,8655,31855,1994/10/01,2007/11/06,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,POGO PRODUCING CO,PPP.3
1386,12597,16597,31855,1994/10/01,2007/11/19,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,LATTICE SEMICONDUCTOR CORP,LSCC
1387,12598,16665,31855,1994/10/01,2007/11/29,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,APPLEBEES INTL INC,APPB.1
1388,12599,21519,31855,1994/10/01,2007/12/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ASHWORTH INC,ASHW
1389,12600,6376,31855,1994/10/01,2008/02/12,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,KELLWOOD CO,KWD
1390,12601,9689,31855,1994/10/01,2008/02/26,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SIERRA HEALTH SERVICES,SIE
1391,12602,16878,31855,1994/10/01,2008/03/03,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ELAH HOLDINGS INC,ELLH
1392,12603,14385,31855,1994/10/01,2008/03/06,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,RESPIRONICS INC,RESP
1393,12604,25777,31855,1994/10/01,2008/03/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CARAUSTAR INDUSTRIES INC,CSARQ
1394,12605,8859,31855,1994/10/01,2008/04/23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,QUANEX CORP,NX.2
1395,12606,12189,31855,1994/10/01,2008/05/27,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,X-RITE INC,XRIT
1396,12607,25895,31855,1994/10/01,2008/07/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,RADIAN GROUP INC,RDN
1397,12608,25848,31855,1994/10/01,2008/08/03,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,KEMET CORP,KEM
1398,12609,24415,31855,1994/10/01,2008/08/19,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BMC STOCK HOLDINGS INC,BMCH
1399,12610,4065,31855,1994/10/01,2008/08/20,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DOWNEY FINANCIAL CORP,DWNFQ
1400,12611,14466,31855,1994/10/01,2008/10/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HILB ROGAL & HOBBS CO,HRH.1
1401,12612,23088,31855,1994/10/01,2008/10/29,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,VITAL SIGNS INC,VITL
1402,12613,25021,31855,1994/10/01,2008/11/10,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,VALASSIS COMMUNICATIONS INC,VCI
1403,12614,7107,31855,1994/10/01,2008/12/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MATERIAL SCIENCES CORP,MASC
1404,12615,24878,31855,1994/10/01,2008/12/18,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PDL BIOPHARMA INC,PDLI
1405,12616,28338,31855,1994/10/01,2008/12/18,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TRANSOCEAN LTD,RIG
1406,12617,1034,31855,1994/10/01,2008/12/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ALPHARMA INC  -CL A,ALO.2
1407,12618,17130,31855,1994/10/01,2009/01/29,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SANTANDER HOLDINGS USA INC,STD2
1408,12619,2916,31855,1994/10/01,2009/03/12,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CHAMPION ENTERPRISES INC,CJHBQ
1409,12620,11925,31855,1994/10/01,2009/03/26,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NOBLE CORP PLC,NE
1410,12621,24720,31855,1994/10/01,2009/07/16,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,WABASH NATIONAL CORP,WNC
1411,12622,14918,31855,1994/10/01,2009/08/26,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NOVEN PHARMACEUTICALS INC,NOVN.1
1412,12623,6994,31855,1994/10/01,2009/08/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MANITOWOC CO,MTW
1413,12624,13597,31855,1994/10/01,2010/05/23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ZENITH NATIONAL INSURANCE CP,ZNT
1414,12625,28256,31855,1994/10/01,2010/06/27,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,XTO ENERGY INC,XTO
1415,12626,7798,31855,1994/10/01,2010/10/04,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NBTY INC,0170A
1416,12627,2346,31855,1994/10/01,2010/11/25,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BOWNE & CO INC,BNE
1417,12628,11748,31855,1994/10/01,2011/01/03,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PENFORD CORP,PENX
1418,12629,1981,31855,1994/10/01,2011/01/25,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BALDOR ELECTRIC CO,BEZ
1419,12630,3971,31855,1994/10/01,2011/05/15,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DIONEX CORP,DNEX
1420,12631,14908,31855,1994/10/01,2011/05/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PRIDE INTERNATIONAL INC,PDE
1421,12632,11482,31855,1994/10/01,2011/06/05,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,WHITNEY HOLDING CORP,WTNY
1422,12633,5142,31855,1994/10/01,2011/08/22,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,GERBER SCIENTIFIC INC,GRB
1423,12634,13554,31855,1994/10/01,2011/09/13,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TIMBERLAND CO  -CL A,TBL
1424,12635,23945,31855,1994/10/01,2011/10/16,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CEPHALON INC,CEPH
1425,12636,9289,31855,1994/10/01,2011/10/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,KID BRANDS INC,KIDBQ
1426,12637,13011,31855,1994/10/01,2011/12/20,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NETWORK EQUIPMENT TECH INC,NWK
1427,12638,14623,31855,1994/10/01,2012/06/04,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NOVELLUS SYSTEMS INC,NVLS.1
1428,12639,2870,31855,1994/10/01,2012/06/27,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CENTRAL VERMONT PUB SERV,CV
1429,12640,9999,31855,1994/10/01,2012/08/05,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,STANDARD MICROSYSTEMS CORP,SMSC
1430,12641,25062,31855,1994/10/01,2012/08/07,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,LINCARE HOLDINGS INC,LNCR
1431,12642,22205,31855,1994/10/01,2013/04/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,K-SWISS INC  -CL A,KSWS
1432,12643,23877,31855,1994/10/01,2013/05/08,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,COVENTRY HEALTH CARE INC,CVH
1433,12644,2856,31855,1994/10/01,2013/06/26,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CH ENERGY GROUP INC,CHG
1434,12645,4418,31855,1994/10/01,2013/06/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ENZO BIOCHEM INC,ENZ
1435,12646,9774,31855,1994/10/01,2013/09/26,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SMITHFIELD FOODS INC,0173A
1436,12647,13380,31855,1994/10/01,2013/11/04,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SAKS INC,SKS
1437,12648,7691,31855,1994/10/01,2013/11/19,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NASH FINCH CO,NAFC
1438,12649,9715,31855,1994/10/01,2013/11/26,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SYMMETRICOM INC,SYMM
1439,12650,15092,31855,1994/10/01,2014/02/17,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CEC ENTERTAINMENT INC,9614B
1440,12651,6109,31855,1994/10/01,2015/01/13,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,INTL RECTIFIER CORP,IRF
1441,12652,8789,31855,1994/10/01,2015/02/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PROTECTIVE LIFE CORP,PL
1442,12653,8133,31855,1994/10/01,2015/08/17,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,OMNICARE INC,OCR
1443,12654,9302,31855,1994/10/01,2015/10/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,RYLAND GROUP INC,RYL
1444,12655,23810,31855,1994/10/01,2015/11/04,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ION GEOPHYSICAL CORP,IO
1445,12656,29511,31855,1994/10/01,2015/12/13,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CYTEC INDUSTRIES INC,CYT
1446,12657,23767,31855,1994/10/01,2016/04/06,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ATMEL CORP,ATML
1447,12658,5671,31855,1994/10/01,2016/04/24,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PINNACLE ENTERTAINMENT INC,PNK
1448,12659,4678,31855,1994/10/01,2016/08/18,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FIRSTMERIT CORP,FMER
1449,12660,13032,31855,1994/10/01,2016/09/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CASH AMERICA INTL INC,CSH
1450,12661,8577,31855,1994/10/01,2016/10/03,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PIEDMONT NATURAL GAS CO,DUK1
1451,12662,22461,31855,1994/10/01,2017/03/05,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ARCTIC CAT INC,ACAT
1452,12663,4936,31855,1994/10/01,2017/03/22,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,G&K SERVICES INC  -CL A,GK
1453,12664,24113,31855,1994/10/01,2017/07/11,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PANERA BREAD CO,PNRA
1454,12665,25186,31855,1994/10/01,2017/07/18,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,STEIN MART INC,SMRT
1455,12666,24893,31855,1994/10/01,2017/08/28,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,WHOLE FOODS MARKET INC,WFM
1456,12667,29246,31855,1994/10/01,2017/10/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ASTORIA FINANCIAL CORP,AF
1457,12668,10002,31855,1994/10/01,2018/02/12,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CALATLANTIC GROUP INC,CAA
1458,12669,23220,31855,1994/10/01,2018/06/10,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ORBITAL ATK INC,OA
1459,12670,25056,31855,1994/10/01,2018/06/19,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TIME WARNER INC,TWX
1460,12671,7993,31855,1994/10/01,2018/09/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NORTHWEST NATURAL HLDNG CO,NWN
1461,12672,4351,31855,1994/10/01,2018/12/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ENERGEN CORP,EGN
1462,12673,23697,31855,1994/10/01,2018/12/09,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SONIC CORP,SONC
1463,12674,25356,31855,1994/10/01,2018/12/23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,EXPRESS SCRIPTS HOLDING CO,ESRX
1464,12675,29173,31855,1994/10/01,2019/02/14,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NEWFIELD EXPLORATION CO,NFX
1465,12676,8092,31855,1994/10/01,2019/03/04,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BRISTOW GROUP INC,BRSWQ
1466,12677,6003,31855,1994/10/01,2019/03/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,INTEGRATED DEVICE TECH INC,IDTI
1467,12678,15363,31855,1994/10/01,2019/07/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TCF FINANCIAL CORP,TCF
1468,12679,30344,31855,1994/10/03,1997/05/05,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SANTA FE PACIFIC GOLD CORP,GLD.2
1469,12680,30865,31855,1994/10/25,2006/04/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CINERGY CORP,DUK6
1470,12681,16741,31855,1994/11/01,1996/11/13,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CENTER FINANCIAL CORP,CFCX.1
1471,12682,22615,31855,1994/11/01,1997/04/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FOUNDATION HEALTH CORP,FH.1
1472,12683,2032,31855,1994/11/01,1997/06/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,LIBERTY BANCORP INC/OK,LBNA
1473,12684,29262,31855,1994/11/01,2000/02/07,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,RAILTEX INC,RTEX
1474,12685,2489,31855,1994/11/01,2000/07/27,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BURLINGTON INDUSTRIES INC,3BRLGQ
1475,12686,29133,31855,1994/12/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ITRON INC,ITRI
1476,12687,25988,31855,1994/12/01,1997/12/17,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HFS INC,HFS.
1477,12688,9589,31855,1994/12/01,2002/06/12,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SEITEL INC,3SELA
1478,12689,61489,31855,1994/12/01,2011/03/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,QWEST COMMUNICATION INTL INC,Q.2
1479,12690,10905,31855,1994/12/01,2015/12/20,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,UIL HOLDINGS CORP,UIL
1480,12691,1318,31855,1994/12/21,2007/11/18,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ALLTEL CORP,AT.2
1481,12692,7116,31855,1994/12/30,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MATTEL INC,MAT
1482,12693,10860,31855,1994/12/30,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AMEREN CORP,AEE
1483,12694,11115,31855,1994/12/30,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,VARIAN MEDICAL SYSTEMS INC,VAR
1484,12695,10981,31855,1994/12/30,1995/03/21,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ESSENDANT INC,ESND
1485,12696,27981,31855,1994/12/30,1995/07/12,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CHICOS FAS INC,CHS
